assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
4134620,135506,Coregonus gutturosus,Extinct,,2008,2008-01-01 00:00:00 UTC,3.1,English,"The species was endemic to Lake Costance and was a commercial species in the 1960s but it is thought to have become Extinct in the 1970s when the eutrophicaton of the Lake peaked, which is said to have impacted egg development. It has not been recorded since in spite of several surveys over the past 10 years specifically to find the species as the conditions in the lake have improved.","<strong>Habitat</strong>: <br/>Lacustrine, in deep water. Spawns in 10-60 m water depth. <br/><br/><strong>Biology</strong>: <br/>Spawns in July-November. After spawning migrates to deeper places, at depths of up to about 140 m. Migrates to 50-60 m in March-April. Feeds on benthic invertebrates (especially mussels and snails).",Eutrophication which peaked in 1979. Natural reproduction in coregonids is said to have almost stopped during the period of high eutrophication as the eggs could no longer develop in the low-oxygen substrates.,Thought to have gone extinct in the early 1970s.,,"Lake Constance (Switzerland, Germany, Austria).",This was a commercially fished species in the 1960s but it is thought to have gone extinct in the 1970s.,Freshwater (=Inland waters),None.,Palearctic,1970s,false,false,Global & Europe
4141058,135539,Salvelinus profundus,Extinct,,2008,2008-01-01 00:00:00 UTC,3.1,English,"The species was endemic to Lake Costance and was a commercial species in the 1960s but it is thought to have gone extinct in the 1970's when the eutrophicaton peaked, which is believed to have impacted egg development. It has not been recorded since and there have been several surveys in the past 10 years specifically find the species as the conditions in the lake have improved.","<strong>Habitat</strong>: <br/>Deep water (below 80 m). Lives and feeds on bottom. <br/><br/><strong>Biology</strong>: <br/>When brought to surface in nets, usually appears with a greatly bloated belly because of expansion of gas bladder resulting from reduction of water pressure. Possibly spawns on an extended period between July-February (or maybe even at all seasons), at depths around 60-80 m, on pebble bottom in most lakes. Feeds mainly on cocoons of <em>Turbellaria</em> and copepods.",Eutrophication which peaked in 1979. Natural reproduction in <em>Salvelinus</em> species is said to have almost stopped during the period of high eutrophication as the eggs could no longer develop in the low-oxygen substrates.,Last recorded in the 1970's.,,"Lake Constance (Switzerland, Germany, Austria).",Now extinct.,Freshwater (=Inland waters),None.,Palearctic,1970s,false,false,Global & Europe
4149314,135570,Coregonus restrictus,Extinct,,2008,2008-01-01 00:00:00 UTC,3.1,English,Last recorded in 1890. Survey work in the 1950s found no <em>Corgonus</em> in the lake at all. The <em>Corgonus</em> that are present in the lake now originate from stocked individuals from other species. In 1950 it was already considered that eutrophication was responsible for the species extinction.,"<strong>Habitat</strong>: <br/>Lacustrine, in deep waters. <br/><br/><strong>Biology</strong>: <br/>Spawns on sand or mud at 35-40 m deep, in January.",Eutrophication which happened before 1950s.,Last recorded in 1890. Survey work in the 1950s found no coregonus in the lake. The Coregons that are present in the lake now originate from stocked individuals from other species.,,Switzerland: Lake Morat.,Now extinct,Freshwater (=Inland waters),None.,Palearctic,1890,false,false,Global & Europe
4165119,135627,Coregonus fera,Extinct,,2008,2008-01-01 00:00:00 UTC,3.1,English,"It was last recorded in Lake Geneva in 1920. Although the name féra is still used for the only coregonid present in Lake Geneva, this is not the original species but the introduced <em>C. palaea</em>.","<strong>Habitat</strong>: <br/>Lacustrine, in moderate depth. <br/><br/><strong>Biology</strong>: <br/>In summer, feeds on insects. Moves to deeper water in winter. Spawns in February in deep water over aquatic vegetation.",The reasons for the extinction are thought to be eutrophication and overfishing in the early 1900s.,"It was last recorded in Lake Geneva in 1920. Although the name féra is still used for the only coregonid present in Lake Geneva, this is not the original species but the introduced <em>C. palaea</em>.",,"Lake Geneva (Switzerland, France).",Now extinct.,Freshwater (=Inland waters),None.,Palearctic,1920,false,false,Global & Europe
4175929,135671,Coregonus hiemalis,Extinct,,2008,2008-01-01 00:00:00 UTC,3.1,English,"This species was last recorded in its only known location, Lake Geneva, in the early 1900s. If the species still existed today, it is highly likely that it would have been recorded in one of the many surveys that have taken place since.","<strong>Habitat</strong>: <br/>The species is found in deeper parts of the lake. <br/><br/><strong>Biology</strong>: <br/>In December, moves to spawn in shallower areas, near shore, on gravel.",The reasons for the extinction are thought to be eutrophication and overfishing in the early 1900s.,Last recorded in the early 1900s. If the species still existed it would have been recorded in one of the many surveys that have taken place.,,"Lake Geneva (Switzerland, France).",This species was fished for food but is now extinct.,Freshwater (=Inland waters),None.,Palearctic,early 1900s,false,false,Global & Europe
5993241,165228,Bromus bromoideus,Extinct in the Wild,,2011,2010-06-24 00:00:00 UTC,3.1,English,"This European endemic was formerly found in Belgium, Luxembourg and France, but is now extinct in the wild. The species was growing within fields of Spelt Wheat (<span style=""font-style: italic;"">Triticum spelta</span>) and was re-sown each year with the  wheat seeds. As Spelt Wheat is no longer agriculturally planted, <span style=""font-style: italic;"">Bromus bromoideus</span> went extinct throughout its former range. It still persists in collections of some botanic gardens.","The species was originally growing within fields of Spelt Wheat (<span style=""font-style: italic;"">Triticum spelta</span>). The growth patterns and the seed size closely match harvesting time and seed size of Spelt Wheat and thus it was re-sown each year with the wheat seeds. As Spelt Wheat is no longer agriculturally planted, <span style=""font-style: italic;"">Bromus bromoideus</span> went extinct throughout its former range (Morgan and Leon 1992).",The use of herbicides and change of agricultural practice led to the extinction of this species   (Buord and Lesouëf 2006).,"It is extinct in the wild   (Morgan and Leon 1992, Buord and Lesouëf 2006). In France, it has not bee seen in the wild since 1930.",,"This European endemic was formerly found in Belgium, Luxembourg and France, but is now extinct in the wild. It is in cultivation in the Botanic Garden of Liège (Buord and Lesouëf 2006) and Brest. Its centre of distribution was found in southeast Belgium, just extending into France and Luxembourg (therefore its common name ""Ardennes Brome"") (Morgan and Leon 1992). It might also have been introduced to western Germany, the Netherlands and the UK (Morgan and Leon 1992).",,Terrestrial,"This species is listed under Appendix I of the Convention on the Conservation of European Wildlife and Natural Habitats (Bern Convention).<br/><br/>It is protected at national level in France. <span style=""font-style: italic;"">Ex situ</span> cultivation in the Botanic Garden of Liège   (Buord and Lesouëf 2006) and Brest are underway.",Palearctic,1930,false,false,Global & Europe
6178632,166049,Anabarilius macrolepis,Extinct,,2011,2011-01-18 00:00:00 UTC,3.1,English,"Considered to have gone extinct when the Yilong Lake dried up as a result of water&#160;abstraction&#160;for agriculture in 1981.&#160;The&#160;species&#160;was surveyed for in 1983 and 1984, but was not found, and recent surveys by the Kunming Institute of Technology have also not found the species (W.&#160; Zhou pers. comm. 2011).","<span class=""slabel""><span>Pelagic fish;<span class=""slabel""><span> freshwater    lake.<br/>   <span class=""slabel""><span><span></span></span></span>","<span class=""short_text"" id=""result_box"">The water level of the lake declined since the 1950s. In 1981 the lake completely dried up (for about 20 days) as a result of water&#160;abstraction&#160;for agriculture. The lake is also polluted by increased organic pollution caused by sedimentation from the surrounding catchment.","Considered to have gone extinct in 1981 because the Yilong Lake dried (for 20 days) up as a result of water&#160;abstraction&#160;for agriculture in the 1970-80s. The&#160;species&#160;was surveyed for in 1983 and 1984, but was not found, and recent surveys by the Kunming Institute of Technology have also not found the species (W.&#160; Zhou pers comm. 2011).",,<p>Only known from Yilong Lake in Yunnan Province.</p>,Was used as food in the past.,Freshwater (=Inland waters),Survey should be undertaken to confirm absence.,Indomalayan,1970s,false,false,Global
7657156,180996,Platytropius siamensis,Extinct,,2011,2011-02-07 00:00:00 UTC,3.1,English,"This species has not been encountered since 1975–1977 (C. Vidthayanon, pers. comm.), despite periodic surveys undertaken within the Chao Phraya and Bang Pakong river drainages. Because of the complete absence of evidence that any individuals of this species can still be found either in the wild or as captive populations, this species is assessed as Extinct.","This species was previously found in the main channels of rivers and larger streams. It might have also been found in large swamps and marshes, although all known museum records of this species come from material collected in fluviatile systems.","This species is believed to have gone extinct as a result of damming and canalization of the Chao Phraya River (Harrison and Stiassny 1999), as well as extensive reclamation of wetlands around Bangkok and the known range of the species. In addition, the lower parts of both rivers are very highly polluted.","This species was still abundant in the Chao Phraya (and possibly Bang Pakong) River drainage in the 1920s (Smith 1945), but is now considered extinct, as no individuals have been encountered since 1975–1977 (from specimens seen from Ayutthaya; specimens at Thai Department of Fisheries (C. Vidthayanon pers. comm. 2011)) in spite of numerous surveys within the Chao Phraya River drainage and areas where this species has been historically reported. The Bang Pakong has also been extensively surveyed over the period 1990–2000 (C. Vidthayanon, pers. comm. 2011), and the species has not been recorded, nor do fishers report the species.",,"This species was known from the Chao Phraya and Bang Pakong river drainages in Thailand (Smith 1945). Although there have been numerous general fish surveys in the drainages where the species had been recorded, this species has not been encountered since 1975–1977.","This species was utilized as a food fish, most likely in artisanal fisheries.",Freshwater (=Inland waters),"None needed, as this species is considered extinct.",Indomalayan,1977,false,false,Global
8283720,184510,Chambardia letourneuxi,Extinct,,2010,2007-10-03 00:00:00 UTC,3.1,English,"This species is only known from museum collections. The original description was based on subfossil material and was considered as possibly extinct already at the time of discovery. Live specimens were collected subsequently during the early 20th Century and misidentified as another species, but are now seen to be this one. The species is (or was) endemic to the Nile Delta, presently one of the most densely populated regions in North Africa. It has not been found since despite more recent surveys, therefore it is almost certainly Extinct.",It is found in muddy bottoms in slow flowing waters in chaneks of the Nile Delta,Aquatic pollution threatens this species.,This species is possibly extinct.,,"This species is endemic to the Lower Nile in Egypt. This species is only known from museum collections. It has not been collected during recent surveys, and is possibly extinct. (The type locality for this species is Lower Egypt near Ramses).",,Freshwater (=Inland waters),None known.,Palearctic,early 20th century,false,false,"Global, Northern Africa & Pan-Africa"
8286338,184524,Pseudamnicola desertorum,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"The generic status of this species is uncertain due to lack of anatomical data. The taxonomy of the hydrobiids of Algeria has not been revised since 1864. However, the thermal springs from which this species is known is are no longer there, so it is considered Extinct.",This is a crenobiont of warm springs.,Pollution and disappearance of springs threaten this species.,No information available.,,"It is recorded from the thermal springs at Djenndel near Annaba (Algeria), Bourgignat 1862. That is the only time it is been seen, and these springs no longer exist.",,Freshwater (=Inland waters),No information available.,Palearctic,19th century,false,false,"Global, Northern Africa & Pan-Africa"
8326304,184749,Pseudamnicola letourneuxiana,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"The generic status of this species is uncertain due to lack of anatomical data. The taxonomy of the hydrobiids of Algeria has not been revised since 1864. This species was only recorded from one locality in the 19<sup>th</sup> century, within thermal springs which no longer exist. Therefore it is considered Extinct.",This is a crenobiont of thermal springs (42°C).,This species is threatened by pollution of the thermal springs.,No information available.,,"This species is only recorded from thermal springs of Djenndel near Annaba (Algeria), which no longer exist.",,Freshwater (=Inland waters),Protection of thermal springs would have protected this species.,Palearctic,19th century,false,false,"Global, Northern Africa & Pan-Africa"
10838671,43993,Vanvoorstia bennettiana,Extinct,,2003,2003-04-30 00:00:00 UTC,3.1,English,"The red alga <em>Vanvoorstia bennettiana</em> has only ever been collected from two sites (in the world).  The initial discovery, the type locality, was from the seabed at the eastern end of Spectacle Island in Parramatta River sometime between the 1st and the 16th May in 1855.  This site is now operated by the Royal Australian Navy as an explosives storage (barge), administrative offices and a mooring site for destroyers and other large Naval vessels.  The shoreline has been altered and strengthened and the seabed is regularly dredged to allow ample draught for large ships.  This site was first surveyed by myself and colleague Mr Peter Richards in December 1988.  Since then, seven dives during all seasons up until  23 April 2001, have been undertaken at that site.  No specimens have been discovered, and the only alga found there was a species of the genus <em>Sargassum</em>, that appears to tolerate low light, high nutrient, regularly disturbed conditions.
<br/>
<br/>The only other site known to have harbored this species was on the seabed between Point Piper and Shark Island in Port Jackson (Sydney Harbour).  This was collected by Dr Ramsay of the Australian Museum in October 1886.  This site was also surveyed by myself and colleague Mr Peter Richards firstly in December 1988 then numerous times (approx 10) since.  The seabed in this area now has no solid rocky substrata to which any seaweed could attach, the sediment is approximately 1 m thick (a divers arm disappears to the shoulder) and is easily stirred up by divers and passing ferry traffic.  The surrounding rocky foreshore of both Point Piper and Shark Island have only small amounts of the kelp <em>Ecklonia radiata</em> and the green alga <em>Caulerpa filiformis</em> growing on them. Both are known to tolerate heavily disturbed conditions.  No specimens of <em>Vanvoorstia bennettiana</em> have been discovered.
<br/>
<br/>Within Parramatta River and Port Jackson proper, I have logged some 50 dives from 12 different sites, all of which have reasonable coverage of a few marine algal species typical of the NSW coastline.  Based on knowledge of two other species in the genus <em>Vanvoorstia</em>, in addition to known growth strategies and environmental preferences of other genera and species of the red algal family Delesseriaceae, to which <em>Vanvoorstia bennettiana</em> belongs, such areas should harbor this species.  In 1913, the then Curator of Algae at the Royal Botanic Gardens Sydney, Arthur Lucas, published a paper in the Proceedings of the Linnaean Society of NSW in which he states ""I have never obtained it [<em>Vanvoorstia bennettiana</em>] either cast up or by dredging.""  He was an active collector of algae along the NSW coast up until his death in 1936.  The next Curator of Algae was Ms Valerie May who was also an active collector until her retirement in 1988, when I took over the position.  She was also unable to rediscover this species.
<br/>
<br/>Since 1980, I have logged in excess of 540 dives along the NSW coast as part of  a state government research priority to document the entire marine algal flora of the coast.  Our collections have come from Cape Howe in the very south of the state, to Cook Island on the Queensland/NSW border, with approximately 100 sites scattered in between.  The red algal species <em>Vanvoorstia bennettiana</em> has not been discovered during any of these dives.
<br/>
<br/>Several colleagues of mine from the universities of Southern Cross, New England, NSW, Sydney, and Wollongong, plus the Solitary Island Underwater Research Group (SURG), and the operators of every commercial dive shop I have worked through in NSW, have all been briefed on the identification of this and several other rare species of marine algae. None has reported a sighting during the 12 years I have been based at the Royal Botanic Gardens Sydney. The genus is known to have an isomorphic alternation of generations.  This means that the haploid male and female macrophytic gametophytes are morphologically identical to the diploid macrophytic tetrasporophytes which they ultimately produce.  There is no crustose or resting stage in the life cycle of the species, which may have allowed it to lie dormant for many years until environmental conditions were favourable.  In short, both life stages are susceptible to the same environmental parameters.
<br/>
<br/>The Extinct category is used 'when there is no reasonable doubt that the last individual has died.' With negative data there can always be some doubt. And new species continue to be found in Australian marine waters, even in Sydney Harbour (J.R. Paxton in litt.). The presence of 15 individuals in one collection indicates that  the species was relatively common in at least one portion of Sydney Harbour at that time. Given the isomorphic alternation of generations, it seems most unlikely that the species would remain in existence and remain undetected for more than 100 years. Therefore as no specimens have been seen or collected in the intervening 116 years, despite numerous collections made by algologists in that period, the species can be considered truly Extinct.","Unknown at time of collection in 1855 and 1886.  The two sites, and much of Sydney Harbour, presently has soft sediment seabed with scattered rocky reef and rocky intertidal shores.  Scattered shells and solid waste products (cans, bottles etc.) also lie on the seabed.","Sydney Harbour is in the middle of the city of Sydney, the largest metropolis in Australia with more than 4 million people. In the 200+ years since settlement, the harbour has been seriously degraded by the population explosion. Use of the harbour as recreational facility, port, source of food, and sewer has seriously impacted on the native flora and fauna. Even by 1880, the harbour was found to be overfished by a Royal Commission. The Major Threats that may have caused the extinction of this alga include large and small scale fisheries particularly trawling, infrastructure development including industry, human settlement, tourism/recreation, water transport [including dredging for ship passage], fisheries- related bycatch by netting, and water pollution from agriculture, domestic, commercial/ industrial, oil, sedimentation, and sewage. The water quality of the harbour has improved since the 1972 passage of the New South Wales Clean Waters Act and the more recent removal of sewage outfalls some kilometers offshore. More fish species have moved to the upper estuarine portions of the Parramatta River and whales have returned to the outer harbour. However, for sessile species of limited distribution like Bennetts seaweed, swimming out of the harbour was not an option and the damage was done, permanently. As we do not even know in which decade the extinction occurred, we will never know which of the major threats was causative; a combination of a number of those listed is likely. [Threats information provided by J.R. Paxton in litt.].",,,"First collected/discovered (1855) by crude dredging as a single individual plant from the east end of Spectacle Island, in the Parramatta River, Port Jackson, Sydney Harbour, New South Wales, Australia.  Second and last collection (1886) by dredging of approximately 15 individual plants from between Shark Island and Point Piper, Port Jackson, Sydney Harbour, New South Wales, Australia (8 kilometres east of Spectacle Island). Presently unknown.",,Marine,"Listed as a  ""Species Presumed Extinct""  in section 4 of Schedule 4 of the Fisheries Management Act 1994, in the state of New South Wales, Australia. Listed as ""Extinct"" under the Environment Protection and Biodiversity Conservation Act 1999, by the Commonwealth of Australia.",Australasian,1886,false,false,Global
