assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
93982219,22704724,Gerygone insularis,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to Lord Howe Island, Australia, but was driven Extinct by the depredations of introduced rats. It was last recorded in 1928, with none found on a survey in 1936.","It was a canopy-dwelling forest species (Hull 1909), feeding on small insects and spiders (Sharland 1929).  <p></p>","Presumably its extinction resulted from nest predation by rats<strong> </strong>(Recher 1974). Disease from introduced passerines may also have been a factor (McAllan <span style=""font-style: italic;"">et al.</span> 2004).<br/><p></p>",No extant population remains.,,"<em>Gerygone insularis </em>was an abundant endemic to Lord Howe Island, <strong>Australia</strong>, until the island was colonised by rats from a shipwreck in 1918<strong></strong>. It was heard frequently in 1928 (Sharland 1929) but could not be found on a visit in 1936<strong> </strong>(Hindwood 1940), and there are no subsequent records<strong> </strong>(Recher and Clark 1974).  <p></p>",,Terrestrial,,Oceanian,1936,false,false,Global
94026176,22705595,Turnagra capensis,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from New Zealand's South Island, but is now Extinct as a result of black rat&#160; predation. The last confirmed record was of the nominate subspecies, in 1905.",It was observed foraging in native forest undergrowth.  <p></p>,"Its extinction was probably mainly due to predation by introduced rats<strong> </strong>(Greenway 1967), but habitat destruction is likely to have been a contributing factor.  <p></p>",None remain.,,"<em>Turnagra capensis</em>, according to Buller, was common until 1863 on the South Island, <strong>New Zealand</strong>, from where it is known from numerous specimens<strong> </strong>(Greenway 1967). However, the species declined very rapidly in the 1880s, and the definite record was from 1905 (Tennyson and Martinson 2006). There have been unconfirmed reports since, including in 1963<strong> </strong>(Knox and Walters 1994). <strong> </strong> <p></p>",,Terrestrial,,Oceanian,1963,false,false,Global
94048187,22706052,Corvus hawaiiensis,Extinct in the Wild,,2016,2016-10-01 00:00:00 UTC,3.1,English,"The last two known wild individuals of this species disappeared in 2002, so the species is now classified as Extinct in the Wild. Some individuals remain in captive breeding facilities and a reintroduction plan is being developed. <p></p> <p></p>","It once inhabited dry to moist `ohi`a-koa forest and woodlands, but it later became confined to high mountain forest. It is omnivorous, but primarily feeds on the fruit of native understory plants (Maxfield 1998, USFWS and Hawai'i DLNR 1999)<strong></strong>. As well as fruits and berries, the species feeds on eggs, young birds, insects and carrion (Faike 2006)<strong><sup></sup></strong>. Captive-reared birds have been observed using twigs as tools to access food (Faike 2006)<strong><sup></sup></strong>. Nest construction usually begins in March and the first clutches are laid in April (Banko <em>et al.</em> 2003)<strong><sup></sup></strong>. <p></p>","It has suffered from extensive habitat alteration, particularly reduction of understory food-plants as a result of the activities of feral ungulates, logging, agriculture and the loss of pollinators and dispersers (U.S. Fish and Wildlife Service 2009). Problematic ungulates include feral cattle, mouflon sheep, feral sheep and goats (J. Burgett<em> in litt. </em>2007)<strong></strong>. The impact of shooting has probably been substantial, even in recent decades. In the late 19th Century, the species was persecuted as a pest, and it became unpopular with pig hunters for alerting animals to their presence (Faike 2006)<strong></strong>. The species was confiding and easily attracted by imitated calls, making it an easy target (Faike 2006)<strong></strong><strong></strong>. During breeding the species is sensitive to human disturbance <strong></strong>(Faike 2006)<strong></strong><strong></strong>, including nest-monitoring operations (Banko <span style=""font-style: italic;"">et al. </span>2002, Walters 2006)<strong></strong>. Other documented threats include predation by introduced rats, the small Asian mongoose <em>Herpestes javanicus </em>and<em> </em>the native Hawaiian Hawk <em>Buteo solitarius </em>(classified as Near Threatened), as well as avian malaria and pox carried by introduced mosquitoes (Maxfield 1998) <strong></strong>and <em>Toxoplasma gondii</em> carried by feral cats (Banko <span style=""font-style: italic;"">et al. </span>2002, J. Burgett<span style=""font-style: italic;""> in litt.</span> 2007, Banko 2009, U.S. Fish and Wildlife Service 2009)<strong></strong>. Feral cats are ubiquitous in the species's habitat and are also potential predators (J. Burgett<em> in litt. </em>2007)<strong></strong>. Fledged chicks remain near the ground for several days before they can fly properly and are at particular risk from predation (Faike 2006, Banko <span style=""font-style: italic;"">et al.</span> 2002). Captive-reared birds have suffered from disease, with at least one dying from a bacterial infection, and diseases may have made others more vulnerable to predation (Maxfield 1998, Banko <span style=""font-style: italic;"">et al</span>. 2002, Banko 2009, U.S. Fish and Wildlife Service 2009). The captive population is inbred (Faike 2006, U.S. Fish and Wildlife Service 2009)<strong></strong><strong></strong>, and this may be reducing reproductive success. West Nile Virus, which could potentially be introduced by migrating shorebirds and waterfowl or commercial transport, and is spread by mosquitoes (Faike 2006)<strong></strong><strong></strong>, could threaten reintroduction efforts in the future. West Nile Virus is presumed to be highly lethal in <em>C. hawaiiensis</em>, owing to a reduction in the population of the American Crow <em>C. brachyrhynchos</em> in mainland North America by 45% over eight years due to the virus (J. Burgett<em> in litt. </em>2007)<strong></strong>. <p></p>","In 1992, there were only 11 or 12 birds in the wild (Maxfield 1998, Banko&#160;<span style=""font-style: italic;"">et al.</span>&#160;2002, Banko 2009)<strong></strong>, and the last two individuals were last seen in June 2002.&#160;The last known wild chick fledged in 1992, and the last viable wild egg was laid in 1996 (Faike 2006)<strong></strong>. The species persists in captive breeding facilities, with development of a reintroduction programme in progress (Lieberman and Kuehler 2009, U.S. Fish and Wildlife Service 2009). Captive breeding started in the 1970s, but few fledglings were produced until eggs from wild nests were harvested and hatched in captivity during 1993-1996 (Lieberman and Kuehler 2009, Banko 2009). A total of 27 captive-reared juveniles, originating from eggs laid either in the wild or in captivity, were released during 1993-1999 (Banko 2009, U.S. Fish and Wildlife Service 2009). By 1999, 21 released birds had died and the remaining six were captured to protect them and preserve genetic diversity (Maxfield 1998, Conrow 1999, Banko 2009, U.S. Fish and Wildlife Service 2009). In 2011, the captive population stood at 94 individuals (49 at the Keauhou Bird Conservation Center, 44 at the Maui Bird Conservation Center, and 1 at the San Diego Zoo), including 39 birds used as breeders (Switzer 2011).",,"<em>Corvus hawaiiensis</em> was distributed historically on Hawai`i in the Hawaiian Islands (<strong>USA</strong>), where the last individuals were found in and around the Kona Forest Unit of Hakalau Forest National Wildlife Refuge. Bones of this or a closely related species have been found on Maui, indicating a wider distribution before Western contact (Banko <span style=""font-style: italic;"">et al.</span> 2002, Banko 2009)<strong></strong>.&#160;Nesting by the last known wild birds was probably confined to higher elevations on Mauna Loa in South Kona (Faike 2006, Banko 2009)<strong></strong>. <br/><p></p>",,Terrestrial,"<strong>Conservation Actions Underway</strong><br/>Between 1993 and 2007, over 90 birds were hatched in the captive breeding programme (Lieberman and Kuehler 2009)<strong></strong>. Captive-raised individuals were released into lightly-managed habitat and monitored (Kuehler <em>et al.</em> 1994, Lieberman 1997, Banko 2009)<strong></strong>, but releases were stopped after January 1999 due to increasing mortality (U.S. Fish and Wildlife Service 2009). About 75 birds need to be maintained in the captive flock for future reintroduction attempts to take place (U.S. Fish and Wildlife Service 2009)<strong></strong><strong></strong>. In 2011, the captive population stood at 94 individuals, including 39 birds used as breeders  (Switzer 2011). Introduced mammalian predators were trapped in the Kona Forest Unit and, although this no longer takes place, predators will be managed at any future reintroduction sites (J. Burgett<em> in litt. </em>2007)<strong></strong><strong></strong>. Some areas of its former range are now fenced and free of feral ungulates, and the exclusion of ungulates will be extended into other areas (J. Burgett<em> in litt. </em>2007)<strong></strong><strong></strong>. Relocation of problematic <em>B. solitarius</em> failed because the birds homed back from over 32 km (U.S. Fish and Wildlife Service 2009)<strong></strong>. Two reintroduction sites have now been identified (Nelson <span style=""font-style: italic;"">in litt.</span> 2012). Following ungulate removal, fencing and habitat restoration, reintroduction at&#160;Puʻu Makaʻala Natural Area Reserve&#160;is due to begin with the release of 6 birds hatched in 2016. Ongoing restoration effort continues at the second site. A recovery plan was prepared in 1982 and revised in 2009<strong></strong>,  outlining recovery actions including expanding the captive propagation  to minimize loss of genetic diversity,  protecting suitable habitat and  managing threats to the species,  establishing new populations in  managed habitat, establishing a program  to increase public support, and  continuing research and adaptive  management practices for species  recovery (USFWS 2009). Each year, around 2,000 school children and students attend the environmental education programme and see <em>C. hawaiiensis</em> in captivity at the Keauhou Bird Conservation Centre (Faike 2006)<strong></strong>.<br/><p></p><strong>Conservation Actions Proposed</strong><br/>Restore and manage a significant proportion of remaining habitat within the species's historical range. Deal creatively with the problem posed by <em>B. solitarius</em><strong></strong> (Maxfield 1998, P. Baker <em>in litt</em>. 1999, U.S. Fish and Wildlife Service 2009). Develop captive breeding programmes and reintroduce birds to habitat managed to reduce major threats. Exclude ungulates from more areas of habitat. Control potential predators and vectors of disease in the species's former range.  <p></p>",Oceanian,2002,false,false,Global
94119161,22707354,Myiagra freycineti,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species formerly occurred on Guam, but became Extinct in 1983. Predation by the introduced brown tree-snake was the cause of its extinction.",It inhabited forest.  <p></p>,Its rapid decline to extinction was due to the depredations of introduced brown tree snake <em>Boiga irregularis</em><strong> </strong>(Savidge 1987).<em> <p></p></em>,No extant population remains.,,"<em>Myiagra freycineti </em>was endemic to <strong>Guam (to USA)</strong>, where it was common until the 1970s<strong> </strong>(Jenkins 1983). However, it plummeted to extinction<strong> </strong>(Collar <em>et al</em>. 1994) in 1983, along with most of the island's native birds<strong> </strong>(Jaffe 1997).  <p></p>",,Terrestrial,,Oceanian,1983,false,false,Global
94163698,22708535,Zoothera terrestris,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found in Japan's Ogasawara Islands, but is now Extinct due to overpredation by introduced mammals. Specimens were collected in 1828, but the next ornithological visit to the islands in 1889 did not locate the species.",Presumably it was confined to forest floor.  <p></p>,Whalers started to use the island in the 1830s and it was probably driven to extinction by introduced rats and cats shortly after<strong> </strong>(Greenway 1967). <p></p>,None remain.,,"<em>Zoothera terrestris </em>is only known from four specimens (now in Frankfurt, St Petersburg, Leiden and Vienna) collected in 1828 on Ogasawara-shoto (Peel Island, Bonin), <strong>Japan</strong>. It could not be found when the island was next visited by an ornithologist, in 1889, nor subsequently<strong></strong>. Nothing is known of the species's ecology or extinction<strong> </strong>(Greenway 1967).  <p></p>",,Terrestrial,,Palearctic,1889,false,false,Global
94165256,22708559,Myadestes myadestinus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species formerly occurred on the Hawaiian island of Kaua'i, USA, but the multitude of threats in the region have driven it Extinct. The last definite record dates from 1985 and targeted searches in 1995 and 1997 yielded no confirmed reports.","Originally inhabited forest at all elevations, but since 1920s restricted to dense montane forest.  <p></p>","Disease carried by introduced mosquitoes and the destruction and degradation of forests are likely to have been the chief causes of extinction<strong> </strong>(USFWS 1983). The advance of feral pigs into pristine upland forests degraded habitat and facilitated the spread of mosquitoes<strong> </strong>(Pratt 1994). Competition with introduced birds may have exacerbated the problems faced by this species<strong> </strong>(Wakelee and Fancy 1999), and introduced predators are likely to have also played a part (Woodworth <span style=""font-style: italic;"">et al. </span>2009). Deprived of lowland forest the species was also exposed to the effects of hurricane damage in upland forest, which severely disrupted portions of native forest and allowed the germination and expansion of noxious weeds (Pratt 1994, Conant <em>et al. </em>1998). Also potentially detrimental to the remaining suitable habitat are introductions of new alien invertebrates, such as the two-spotted leafhopper (<em>Sophonia rufofascia</em>), which may threaten many food plants of <em>M. myadestinus</em><strong> </strong>(USFWS 2003).     <p></p>",None remain.,,"<em>Myadestes myadestinus</em> was endemic to Kaua'i in the Hawaiian Islands (<strong>USA</strong>). It was the most common of the forest birds in 1891 but, by 1928, had disappeared from the lower altitudes and became restricted to dense montane forest in the Alaka'i Wilderness Preserve<strong> </strong>(Scott <em>et al.</em> 1986). During 1968-1973, its population was estimated at 337 individuals (USFWS 1983) while, in 1981, an estimated 24 (±20) individuals were present<strong> </strong>(Scott <em>et al.</em> 1986). The last reliable sighting was in 1985, with unconfirmed reports until 1991 (Gorresen <span style=""font-style: italic;"">et al.</span> 2009). The lack of confirmed detections despite numerous intensive surveys in areas formerly occupied, particularly in 1995 and 1997<strong><sup> </sup></strong>(Reynolds and Snetsinger 2001, Foster <span style=""font-style: italic;"">et al.</span> 2004)<strong></strong>, make it now appropriate to classify this species as Extinct<strong> </strong>(S. Fretz, R. Camp, E. VanderWerf and M. Gorresen <em>in litt.</em> 2003). However, it is worth noting that <em>M. palmeri</em> went many years without being seen, but then began to reappear in small numbers<strong> </strong>(USFWS 2003). <p></p>",,Terrestrial,,Oceanian,1989,false,false,Global
94248268,22710496,Aplonis corvina,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the island of Kosrae, Micronesia, but it is now Extinct due to overpredation by introduced rats. The last specimens were taken in 1828, and it was absent when the island was next visited in 1880.",It inhabited mountain forests.  <p></p>,"Its extinction was presumably a result of depredation by introduced rats, which were accidentally introduced by whalers and are abundant on the island.  <p></p>",None remain.,,"<em>Aplonis corvina </em>was endemic to Kosrae, Caroline Islands, <strong>Federated States of Micronesia</strong> (Greenway 1967). It is only known from two specimens, both collected by Kittlitz in 1828<strong> </strong>(Knox and Walters 1994), and both now in St Petersburg<strong> </strong>(Pratt <em>et al</em>. 1987). It was extinct by the time that Finsch visited the island in 1880<strong> </strong>(Greenway 1967). <p></p>",,Terrestrial,,Oceanian,1880,false,false,Global
94248417,22710499,Aplonis mavornata,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This taxon was known from Mauke, Cook Islands, but it is now Extinct due to overpredation by introduced brown rats. The type specimen was taken in 1825, and the species was not found on the next ornithological visit to Mauke in 1975.","Nothing is known, but like other members of the genus it is likely to have inhabited the islands forests.  <p></p>",Its extinction was presumably as a result of predation by introduced rats.  <p></p>,No extant population remains.,,"<em>Aplonis mavornata </em>is known only from the type specimen, collected on Mauke, <strong>Cook Islands</strong>,<strong> </strong>by Bloxam in 1825<strong> </strong>(Olson 1986a), and not on Cook's voyages<strong></strong> (Pratt <em>et al</em>. 1987). The island was not visited by ornithologists until nearly 150 years after Bloxam's collection, by which time the species had become extinct<strong> </strong>(Olson 1986a). <p></p>",,Terrestrial,,Oceanian,1825,false,false,Global
94249210,22710511,Aplonis fusca,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found on the Australian islands of Norfolk and Lord Howe, but it is now Extinct owing to black rat predation. The last record was of the nominate subspecies on Norfolk Island in 1923; it was certainly gone by the time the island was visited in 1968.","Though it is likely to have inhabited forest and scrub it also fed on fruit and crops, and was even regarded as something of a pest. It nested in tree hollows (Garnett <span style=""font-style: italic;"">et al.</span> 2011). <p></p>","The extinction of the Lord Howe Island population was probably due to the arrival of black rat <em>Rattus rattus</em> on the island in 1918. The reasons for the extinction of the Norfolk Island population are less clear cut because <em>R. rattus</em> did not reach the island until the 1940s<strong></strong>. It may have become extinct as a result of habitat destruction<strong> </strong>(Garnett 1993). If it did persist undocumented until the 1940s, rats would have most likely played a part in its extinction (Garnett <span style=""font-style: italic;"">et al.</span> 2011).&#160; <br/><p></p>",No extant population remains.,,"<em>Aplonis fusca </em>was endemic to <strong>Norfolk Island (to Australia) </strong>and Lord Howe Island,<strong> Australia</strong> (Garnett 1993).<strong> </strong>On Lord Howe Island, the population of subspecies <em>hulliana</em><strong><sup> </sup></strong>(Garnett 1993)<strong><sup> </sup></strong>tumbled to extinction from numbering thousands in 1913-1915 - it was not seen after 1918<strong> </strong>(Hindwood 1940) and was certainly extinct by 1928 (Sharland 1929). The nominate subspecies on Norfolk Island was last recorded in 1923<strong> </strong>(Garnett 1993), although its absence was not noted until 1968 (Smithers and Disney 1969). <p></p>",,Terrestrial,,Oceanian,1923,false,false,Global
94263302,22710836,Necropsar rodericanus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of Rodrigues, Mauritius, but is now Extinct, probably due to a combination of hunting, habitat loss and the action of invasive species. The last records date from 1726, and the species was not found on a visit in 1761.","Nothing is known, although a travellers account of a bird which fed on the contents of the eggs of seabirds and turtles may refer to this species.  <p></p>","The reason for this species's extinction is unknown (Cheke 1987)<strong><sup></sup></strong>, but hunting, habitat destruction and the depredations of introduced mammals must surely all have contributed.  <p></p>",No extant population remains.,,"<em>Necropsar rodericanus </em>is known only from bones from Rodrigues,<strong> Mauritius</strong> (Cowles 1987), which are presumably referable to the birds ""<span style=""font-style: italic;"">Testudophaga bicolor</span>"" (Rothschild 1907) described by Tafforet from Ile du Mât in 1726. These constitute the last records and no birds were seen by Pingré  in 1961 (Cheke 1987).  <p></p>",,Terrestrial,,Afrotropical,1726,false,false,Global
94263439,22710840,Fregilupus varius,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the island of Réunion, but it became Extinct in the 1850s. Introduced disease and various forms of human disturbance are likely to have contributed to its decline.","Nothing is known, although it is likely to have been a forest species.  <p></p>","Reasons for its extinction are unclear but may possibly be due to an introduced disease, combined with changing population pressure due to the emancipation of slaves in 1848, forest fires, drought and deforestation<strong> </strong>(Cheke 1987). It has been described as tame and easy to knock down with sticks, so hunting may have also played a part.  <p></p>",No extant population remains.,,"<em>Fregilupus varius </em>was endemic to <strong>Réunion (to France)</strong>. It was described by most visitors to the island from 1669 onwards, and was apparently common as late as the 1830s<strong> </strong>(Cheke 1987). However, the last specimen was shot in 1837, and the species became extinct between 1850 and 1860. Nineteen specimens survive<strong> </strong><strong> </strong>(Berger 1957). <p></p>",,Terrestrial,,Afrotropical,1860,false,false,Global
94406811,22714223,Zosterops strenuus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to Lord Howe Island, Australia, but it is now Extinct due to overpredation by introduced rats. It was last recorded in 1908, and not found on a survey in 1928.","It inhabited lowland forest, palm glades and the scrubby vegetation of more open and settled areas. It probably fed on fruit, insects, flowers and other birds' eggs (Garnett <span style=""font-style: italic;"">et al.</span> 2011).  <p></p>",The cause of its extinction was predation by black rats.  <p></p>,No extant population remains.,,"<em>Zosterops strenuus</em><em> </em>was endemic to lowland forests on Lord Howe Island, <strong>Australia </strong>(Stattersfield <em>et al</em>. 1998). It was very common before 1918 (McAllan <span style=""font-style: italic;"">et al.</span> 2004), with the last records coming from 1908 (Hull 1909), but it plummeted to extinction following the arrival of black rats <em>Rattus rattus</em> on the island (Hindwood 1940). It could not be found in 1928<strong> </strong>(Sharland 1929).<p></p>",,Terrestrial,,Oceanian,1928,false,false,Global
94421643,22714587,Nesillas aldabrana,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found on Aldabra, Seychelles, but it is now Extinct due to predation and habitat alteration by invasive species. It was last recorded in 1983, and searches in 1986 confirmed its extinction.",It inhabited dense coastal vegetation.  <p></p>,"There is little suitable habitat on Aldabra, which is likely to have played a part in its extinction. It is likely that rat and cat predation was more important though, as well as degradation of its habitat by tortoises and goats<strong> </strong>(Hambler <em>et al</em>. 1985, Skerrett and Disley 2011). <p></p>",None remain.,,"<em>Nesillas aldabrana </em>was endemic to Ile Malabar, Aldabra, <strong>Seychelles</strong> (Hambler <em>et al</em>. 1985). The species was only discovered in 1967<strong> </strong>(Benson and Penny 1968), and the last records were in 1983 when it seemed only males remained<strong> </strong>(Hambler <em>et al</em>. 1985, Skerrett and Disley 2011). Intensive fruitless searches in 1986<strong> </strong>(Collar <em>et al</em>. 1994) and 2003-2004<strong> </strong>(Anon 2006) confirmed that the species was extinct<strong> </strong>(Roberts 1987). <p></p>",,Terrestrial,,Afrotropical,1983,false,false,Global
94686158,22720840,Ciridops anna,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from Hawaii's Big Island, USA, but it is now Extinct due to logging of its forest habitat. The last confirmed records date from 1892.",It inhabited `ohi`a and loulu palm<em> Pritchardia </em>forest on both the windward (Hilo District and the Kohala mountains) and leeward (Kona District) sides of Hawai`i. Tongue morphology suggests that it fed on nectar.  <p></p>,"Nothing is known about the causes of its extinction<strong> </strong>(Greenway 1967), although deforestation and avian malaria are likely to have been contributing factors. Habitat change may have exposed the population to unusually high numbers of rats (W.E. Banko and P.C. Banko 2009).<br/><p></p>",None remain.,,"<em>Ciridops anna </em>was endemic to Hawaii, <strong>USA</strong>. It is only known from five specimens, in Harvard, Honolulu, New York and Tring<strong> </strong>(Greenway 1967), the latter with two<strong> </strong>(Knox and Walters 1994), and a possible sight record in 1937<strong> </strong>(Munro 1944). Fossils of the genus have been found on Kaua'i, Moloka'i and O'ahu<strong> </strong>(James and Olson 1991). The last specimen was collected in 1892<strong></strong><span style=""font-weight: bold;""> </span>(Greenway 1967).  <p></p>",,Terrestrial,,Oceanian,1937,false,false,Global
94686625,22720848,Drepanis pacifica,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from the Hawaiian Islands, USA, but it has not been recorded since 1898 and is now Extinct. Habitat destruction was probably the major cause of its extinction.","It inhabited forest, especially `ohi`a forest<strong></strong> (Stattersfield <em>et al</em>. 1998), where it was observed feeding on insects, although it probably fed mainly on nectar.  <p></p>","It was heavily trapped by Hawaiians for its feathers<strong> </strong>(Rose <em>et al</em>. 1993), but it is more likely that habitat destruction and disease were the ultimate causes of the species's extinction<strong> </strong>(Greenway 1967). <p></p>",None remain.,,"<em>Drepanis pacifica </em>was endemic to the big island of Hawai`i, <strong>USA,</strong> and was last recorded in 1898 above Hilo<strong> </strong>(Greenway 1967) and in 1899 near Kaunana<strong> </strong>(Pratt <em>et al. </em>1987).  <p></p>",,Terrestrial,,Oceanian,1898,false,false,Global
94686803,22720852,Drepanis funerea,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from the Hawaiian island of Moloka`i, USA, but it has not been recorded since 1907 and is now Extinct. Predation and habitat destruction by invasive species were the major factors causing its extinction.",It inhabited the understory of wet forests where it fed on nectar.  <p></p>,"Its extinction was probably largely caused by the destruction of its understorey habitat by introduced cattle and deer, and predation by rats and mongooses<strong> </strong>(Greenway 1967). <p></p>",None remain.,,"<em>Drepanis funerea </em>was only ever seen in forest understorey on Moloka`i, Hawai`i, <strong>USA</strong>, although fossils are known from the adjacent Maui<strong> </strong>(James and Olson 1991). The species was last collected in 1907 and intensive searches in the subsequent few decades could find no sign of it<strong> </strong>(Richardson 1949).  <p></p>",,Terrestrial,,Oceanian,1907,false,false,Global
94951415,22727515,Coenocorypha iredalei,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,This species has been extirpated from its historic range by introduced mammalian predators; it was last recorded in 1964 and is classified as Extinct. <p></p>,"The species is assumed to have had similar habits to the extant <em>C. aucklandica</em>, and thought to have possessed a similar nocturnal aerial display (Miskelly 1999).<br/><p></p>","Many local extinctions have occurred in the past, probably caused by various introductions of Pacific rat <em>Rattus exulans</em>, cats, pigs and Weka <em>Gallirallus australis</em><strong> </strong>(Higgins and Davies 1996). The accidental introduction of black rats <em>Rattus rattus </em>onto Stewart Island in 1964 presumably brought about the extinction of <em>C.</em> <em>iredalei</em>.<br/><p></p>",<br/><p></p>,,"<em><em>C. iredalei</em> </em>previously occurred on Stewart Island (<strong>New Zealand</strong>), but it is believed to have been extinct since 1964 (Szabo <em>et al.</em> 2012). Two individuals were found after the accidental introduction of black rats <em>Rattus rattus </em>onto Stewart Island in 1964. Both of these birds were taken into captivity but died soon after (Tennyson and Martinson 2006)<em>.</em><p></p>",,Terrestrial,<strong><br/></strong><p></p>,Oceanian,1964,false,false,Global
94993541,22728670,Upupa antaios,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species formerly occurred on St Helena, but is now Extinct. It was presumably driven to extinction by hunting soon after the island was discovered in 1502.","Nothing is known, though it is likely to have been similar to the extant <em>Upupa </em>species.  <p></p>","The causes of extinction are unknown<strong> </strong>(Olson 1975b), but presumably it was hunted to extinction by people and introduced predators. <p></p>",No extant population remains.,,"<em>Upupa antaios</em> was a giant, flightless hoopoe, endemic to <strong>St Helena (to UK)</strong> (Olson 1975b). It is known only from bones and is thought to have become extinct soon after the discovery of the island in 1502. <p></p>",,Terrestrial,,Afrotropical,1550,false,false,Global
94993704,22728673,Cyanoramphus ulietanus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the island of Raiatea, French Polynesia, but it is now Extinct, probably as a result of habitat clearance or the action of invasive species. Two specimens were collected in 1773 and its extinction likely followed.","It was presumably a forest species, as this was the native vegetation of all of the Society Islands<strong> </strong>(Forshaw and Cooper 1989).  <p></p>","Its extinction was probably the result of the clearance of the islands' forests, hunting, or predation by introduced species<strong> </strong>(Forshaw and Cooper 1989). <p></p>",No extant population remains.,,"<em>Cyanoramphus ulietanus </em>is only known from two specimens from Raiatea, <strong>French Polynesia</strong> (Forshaw and Cooper 1989), collected on Cook's voyage in 1773, and now in Vienna and Tring<strong> </strong>(Knox and Walters 1994).  <p></p>",,Terrestrial,,Oceanian,1773,false,false,Global
94994890,22728732,Porphyrio kukwiedei,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from New Caledonia's Grande Terre, but has not been recorded since 1860 and is now Extinct. Hunting and invasive species were the principal drivers of its decline.",It probably inhabited marshland.  <p></p>,Hunting and the depredations of introduced predators are likely to have driven it to extinction.  <p></p>,No extant population remains.,,"<em>Porphyrio kukwiedei</em> is known only from subfossil remains from <strong>New Caledonia (to France)</strong>. However, a passage from Verreaux and des Murs written in 1860 notes the presence of birds the size of turkeys in marshy areas, and so it is possible that the species survived into the 19th century<strong> </strong>(Balouet and Olson 1989). <p></p>",,Freshwater (=Inland waters),,Oceanian,1860,false,false,Global
94995068,22728740,Hypotaenidia poeciloptera,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was found in Fiji, but it has not been recorded since 1973 and is now Extinct. Predation by introduced cats and mongooses is thought to have been responsible for its decline.",It formerly inhabited the forests of the interior.  <p></p>,"Two other (non-endemic) rails have become extinct from the islands due to predation by introduced mongooses and cats, and so it seems very likely that this also caused the extinction of  <em>H. poeciloptera</em> (Collar <em>et al</em>. 1994).  <p></p>",No extant population remains.,,"<em>Hypotaenidia poeciloptera&#160;</em>is known from <span style=""font-weight: bold;"">Fiji</span>, with twelve 19th century specimens from Vitu Levu and Ovalau<strong> </strong>(Taylor 1998), and reports from Taveuni<strong> </strong>(Blackburn 1971) in 1971 and Waisa, Vitu Levu, in 1973<strong> </strong>(Holyoak 1979). There have been no convincing recent reports from Ovalau or Taveuni which remain mongoose-free and where other rail species were recorded during field surveys and other fieldwork in 2002-2005, and so it seems very likely that <em>H</em><em>. poeciloptera</em>&#160;is extinct<strong> </strong>(G. Dutson <em>in litt</em>. 2005).  <p></p>",,Terrestrial,,Oceanian,1973,false,false,Global
94995240,22728746,Mundia elpenor,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from Ascension Island, St Helena, but is now Extinct. The only record of the species comes from 1656 and it is thought to have succumbed to predation by introduced rats and cats.","It presumably lived in the near-desert interior of the island, feeding primarily on Sooty Tern <em>Sterna fuscata</em> eggs<strong> </strong>(Olson 1973).  <p></p>",Its extinction was probably caused by the introduction of rats and cats<strong> </strong>(Olson 1973).  <p></p>,No extant population remains.,,"<em>Mundia elpenor </em>was endemic to<em> </em><strong>Ascension Island (to UK)</strong> from where it is known from numerous bones<strong> </strong>(Ashmole 1963), and Mundy's description and sketch from 1656<strong></strong>. Its extinction was probably caused by the introduction of rats to the island in the 18th century, although it may have survived until the introduction of cats in 1815<strong> </strong>(Olson 1973). <p></p>",,Terrestrial,,Afrotropical,1815,false,false,Global
